,origin,predict
2002/9/19,1619.3540039999998,1619.127743658569
2002/9/20,1604.912964,1618.762120491815
2002/9/23,1602.590942,1616.0113351591726
2002/9/24,1596.732056,1613.3492018046372
2002/9/25,1597.837036,1610.2821159045036
2002/9/26,1587.649048,1607.9041458290676
2002/9/27,1581.618042,1604.458945236657
2002/10/8,1562.993042,1600.835797185202
2002/10/9,1535.365967,1595.310681886961
2002/10/10,1530.406982,1587.1246066805213
2002/10/11,1524.051025,1580.046302669345
2002/10/14,1531.676025,1573.3975935768444
2002/10/15,1524.7280269999999,1568.9051489082967
2002/10/16,1537.387939,1563.9166771171544
2002/10/17,1513.097046,1561.3438770966638
2002/10/18,1519.5389400000001,1555.4515109480403
2002/10/21,1524.925049,1551.5343956626057
2002/10/22,1548.1040039999998,1548.8720351894244
2002/10/23,1548.964966,1549.6325798282498
2002/10/24,1536.52002,1549.8867634460935
2002/10/25,1520.3129880000001,1548.1479430932618
2002/10/28,1502.715942,1544.5796441947864
2002/10/29,1510.881958,1539.5059650583325
2002/10/30,1509.7070310000001,1536.8216876358242
2002/10/31,1507.4959720000002,1534.448524905059
2002/11/1,1510.76001,1532.1508412709404
2002/11/4,1531.842041,1530.6685514286264
2002/11/5,1558.239014,1532.2402124580929
2002/11/6,1552.561035,1536.7940548672425
2002/11/7,1554.237061,1539.2439458472063
2002/11/8,1522.1870119999999,1541.4239441696532
2002/11/11,1504.402954,1538.847888781905
2002/11/12,1485.912964,1534.8393960946128
2002/11/13,1490.463989,1529.525387577714
2002/11/14,1460.795044,1526.246664952731
2002/11/15,1463.69104,1519.5109315657521
2002/11/18,1451.290039,1514.694426442646
2002/11/19,1462.17395,1508.96467724447
2002/11/20,1425.843018,1505.7292585746343
2002/11/21,1390.6290279999998,1497.7220393018224
2002/11/22,1395.496948,1486.4969652011227
2002/11/25,1398.4379880000001,1478.3396205033866
2002/11/26,1371.166992,1471.898952090509
2002/11/27,1378.751953,1462.509488738892
2002/11/28,1417.525024,1455.8506350135422
2002/11/29,1434.182007,1455.3610429192477
2002/12/2,1395.675049,1456.3368581812565
2002/12/3,1408.843018,1451.124863789464
2002/12/4,1414.453979,1448.8590146188756
2002/12/5,1404.880005,1447.6404095244245
2002/12/6,1405.525024,1445.1879823862484
2002/12/9,1400.866943,1443.3513117501516
2002/12/10,1383.839966,1441.244332072354
2002/12/11,1379.194946,1437.2771371255037
2002/12/12,1383.910034,1433.669811673045
2002/12/13,1396.897949,1431.514304311245
2002/12/16,1408.515015,1431.474293576463
2002/12/17,1416.095947,1432.7767054512426
2002/12/18,1411.7189939999998,1434.5871438837407
2002/12/19,1413.597046,1435.2552890868021
2002/12/20,1427.936035,1436.075376663955
2002/12/23,1430.198975,1438.7431879846374
2002/12/24,1430.827026,1441.111808342485
2002/12/25,1421.515015,1443.1325586410649
2002/12/26,1384.1519779999999,1443.5906190966903
2002/12/27,1382.970947,1439.100824145678
2002/12/30,1366.362061,1435.9512563239834
2002/12/31,1357.654053,1431.3924173046246
2003/1/2,1320.630005,1426.7653291321797
2003/1/3,1319.868042,1418.0528307577056
2003/1/6,1334.678955,1411.262286070855
2003/1/7,1332.061035,1407.72324762459
2003/1/8,1372.067017,1404.0320018324796
2003/1/9,1397.384033,1406.1292911147198
2003/1/10,1384.859009,1410.420697928559
2003/1/13,1386.313965,1411.4269470891156
2003/1/14,1466.850952,1412.3195990736263
2003/1/15,1459.920044,1424.029079392873
2003/1/16,1485.618042,1431.6297562895656
2003/1/17,1478.675049,1441.244218513031
2003/1/20,1482.68103,1448.0339304315135
2003/1/21,1454.890991,1454.5004525169134
2003/1/22,1460.530029,1456.3980666563202
2003/1/23,1450.615967,1459.5572491673568
2003/1/24,1479.069946,1461.2612068080464
2003/1/27,1496.156982,1467.0378938597037
2003/1/28,1500.639038,1474.0159249887251
2003/1/29,1499.814941,1480.1717866196736
2003/2/10,1480.168945,1485.0892459808717
2003/2/11,1492.764038,1486.5597635067077
2003/2/12,1510.671021,1489.9439448895928
2003/2/13,1504.338013,1495.274684480071
2003/2/14,1510.949951,1498.6378195351049
2003/2/17,1496.522949,1502.4117743674217
2003/2/18,1496.468018,1503.5501687267708
2003/2/19,1510.8029789999998,1504.75336760641
2003/2/20,1509.485962,1507.8695489871604
2003/2/21,1478.8709720000002,1510.13505747978
2003/2/24,1481.936035,1507.777187404504
2003/2/25,1511.275024,1506.7036732716604
2003/2/26,1513.175049,1509.977588551972
2003/2/27,1513.703979,1512.525556933847
2003/2/28,1511.932007,1514.4813134465985
2003/3/3,1525.483032,1515.760937750575
2003/3/4,1524.303955,1518.695159242871
2003/3/5,1517.178955,1520.7974451353202
2003/3/6,1498.343018,1521.5484507910191
2003/3/7,1493.093018,1519.7254451267827
2003/3/10,1468.918945,1517.8676903097269
2003/3/12,1475.008057,1513.2351134366734
2003/3/13,1464.649048,1510.658111721234
2003/3/14,1466.043945,1507.1041970036638
2003/3/17,1469.274048,1504.4076930273857
2003/3/18,1459.891968,1502.507467023551
2003/3/19,1469.959961,1499.4352709538853
2003/3/20,1464.540039,1498.2298765940027
2003/3/21,1474.656982,1496.2260844876482
2003/3/24,1477.765991,1495.8584551061895
2003/3/25,1462.400024,1495.7341076475718
2003/3/26,1456.2709960000002,1493.3366053685904
2003/3/27,1499.347046,1490.6502081720537
2003/3/28,1491.94104,1494.4835545302674
2003/3/31,1510.5780029999999,1496.0377274240013
2003/4/1,1522.546021,1499.7655771712052
2003/4/2,1521.319946,1504.227625794313
2003/4/3,1511.7290039999998,1507.5555196061284
2003/4/4,1521.128052,1509.0483704654755
2003/4/7,1515.131958,1511.8714173806147
2003/4/8,1520.551025,1513.4841868849846
2003/4/9,1543.67395,1515.7961789937935
2003/4/10,1551.180054,1520.9944327075107
2003/4/11,1576.859985,1526.1131191889556
2003/4/14,1616.0720210000002,1533.780455408213
2003/4/15,1631.469971,1545.2338216011262
2003/4/16,1606.23999,1556.3193312939347
2003/4/17,1613.6040039999998,1561.8142776653822
2003/4/18,1603.077026,1567.9250940982315
2003/4/21,1571.713989,1571.9101935649983
2003/4/22,1568.692017,1571.3969811315324
2003/4/23,1541.959961,1571.3729065550694
2003/4/24,1503.589966,1568.1153816703684
2003/4/25,1487.1469730000001,1560.6796686167977
2003/4/28,1537.69104,1552.955477029856
2003/4/29,1509.3129880000001,1553.9063092408182
2003/4/30,1521.44397,1549.9505459324773
2003/5/12,1531.866943,1548.2073724722663
2003/5/13,1485.307007,1547.7834555197376
2003/5/14,1522.92395,1540.5226238234918
2003/5/15,1555.285034,1540.0686893565996
2003/5/16,1554.452026,1543.6408871251629
2003/5/19,1555.4470210000002,1545.708007480609
2003/5/20,1535.52002,1547.2306865887813
2003/5/21,1533.483032,1545.6339668020532
2003/5/22,1546.1130369999998,1544.34094249797
2003/5/23,1560.954956,1545.2267430699965
2003/5/26,1569.5119630000002,1547.949289984335
2003/5/27,1568.340942,1551.1824753208198
2003/5/28,1551.811035,1553.5495437012537
2003/5/29,1568.1560060000002,1553.264282682033
2003/5/30,1576.260986,1555.6234776160763
2003/6/2,1576.527954,1558.6717505217098
2003/6/3,1562.237061,1561.1694499766306
2003/6/4,1574.110962,1561.304509864712
2003/6/5,1556.249023,1563.3474799374799
2003/6/6,1538.920044,1562.5748601573152
2003/6/9,1530.214966,1559.8341816044142
2003/6/10,1538.7619630000002,1556.7427561560642
2003/6/11,1565.839966,1555.6141657515955
2003/6/12,1562.105957,1558.330088372096
2003/6/13,1566.765991,1559.5611849920704
2003/6/16,1559.704956,1561.0287878286176
2003/6/17,1557.175049,1561.1141087332521
2003/6/18,1553.876953,1560.8848703133472
2003/6/19,1538.7540279999998,1560.3128341505992
2003/6/20,1529.469971,1557.836786673252
2003/6/23,1511.36499,1554.7541809989834
2003/6/24,1512.428955,1549.9098159886498
2003/6/25,1502.077026,1546.3346656776903
2003/6/26,1515.375,1541.9550611230356
2003/6/27,1497.053955,1540.204506306834
2003/6/30,1486.024048,1535.926007402702
2003/7/1,1484.703979,1530.8920740292767
2003/7/2,1499.682007,1526.6077078934595
2003/7/3,1504.436035,1525.0551248302468
2003/7/4,1502.348999,1524.0593609805082
2003/7/7,1501.484009,1522.635743455046
2003/7/8,1512.019043,1521.184455307894
2003/7/9,1503.313965,1521.3535072866416
2003/7/10,1531.927002,1520.0933773331028
2003/7/11,1528.8540039999998,1523.0415666221197
2003/7/14,1521.4139400000001,1524.6816282171026
2003/7/15,1525.438965,1524.9519372588036
2003/7/16,1529.490967,1525.8839186221585
2003/7/17,1539.358032,1527.2892152435202
2003/7/18,1507.161987,1529.84948588538
2003/7/21,1495.88501,1527.4689796517314
2003/7/22,1498.484985,1524.449702226555
2003/7/23,1502.147949,1522.7134180319358
2003/7/24,1493.45105,1521.8930654830292
2003/7/25,1477.651001,1519.9630112303696
2003/7/28,1470.392944,1516.2408394493125
2003/7/29,1477.296021,1512.3523411132585
2003/7/30,1479.6519779999999,1510.1897552203286
2003/7/31,1476.741943,1508.5660840209566
2003/8/1,1476.9689939999998,1506.6236518020964
2003/8/4,1494.36499,1504.9258263648455
2003/8/5,1494.3120119999999,1505.7932681796638
2003/8/6,1486.251953,1506.1449992559114
2003/8/7,1487.369995,1505.1580551802545
2003/8/8,1471.2719730000001,1504.548317322291
2003/8/11,1474.412964,1501.8454161708207
2003/8/12,1479.282959,1500.2934009042226
2003/8/13,1465.827026,1499.7287460974655
2003/8/14,1455.899048,1497.3389279993362
2003/8/15,1450.2030029999999,1494.1441635671124
2003/8/18,1445.088989,1490.8948528067706
2003/8/19,1449.712036,1487.6109064529323
2003/8/20,1441.6639400000001,1485.5821312955318
2003/8/21,1441.089966,1482.6724007638832
2003/8/22,1438.883057,1480.1787894445881
2003/8/25,1422.176025,1477.7452888602352
2003/8/26,1425.212036,1473.3734441926479
2003/8/27,1425.362061,1470.3319848463907
2003/8/28,1415.692993,1467.7820102498108
2003/8/29,1421.983032,1464.2440695436671
2003/9/1,1449.81604,1462.2124932563006
2003/9/2,1446.5119630000002,1464.1983808427385
2003/9/3,1447.849976,1464.8522932773249
2003/9/4,1447.425049,1465.3921921516812
2003/9/5,1431.532959,1465.7066379168975
2003/9/8,1425.727051,1463.8042921390347
2003/9/9,1420.073975,1461.7245666987424
2003/9/10,1423.177002,1459.4634870197174
2003/9/11,1423.959961,1458.2022593260567
2003/9/12,1409.161987,1457.275501691557
2003/9/15,1397.540039,1454.4432943243676
2003/9/16,1406.1040039999998,1450.6844807351092
2003/9/17,1389.8220210000002,1448.9537609473139
2003/9/18,1390.484985,1445.1822287138862
2003/9/19,1391.369995,1442.2869202162508
2003/9/22,1381.442993,1439.9812495764186
2003/9/23,1390.17395,1436.6083484196122
2003/9/24,1394.2290039999998,1435.0455071642275
2003/9/25,1376.2910160000001,1434.1141693037025
2003/9/26,1370.843018,1430.6873274685004
2003/9/29,1355.334961,1427.2555268761967
2003/9/30,1367.161011,1422.3967776849577
2003/10/8,1371.685059,1420.2195426393687
2003/10/9,1369.17395,1418.874886696456
2003/10/10,1404.008057,1417.2132109770073
2003/10/13,1399.657959,1420.496968065307
2003/10/14,1388.1719970000001,1422.0103353089985
2003/10/15,1383.0980220000001,1421.522635870086
2003/10/16,1365.505005,1420.5786550716075
2003/10/17,1370.5820310000001,1417.5860640873213
2003/10/20,1359.498047,1416.188868030996
2003/10/21,1364.301025,1413.6053934341492
2003/10/22,1398.01001,1412.315208113139
2003/10/23,1386.652954,1415.8212007964294
2003/10/24,1381.829956,1416.6056685992871
2003/10/27,1369.463013,1416.537457299309
2003/10/28,1369.324951,1414.8648041786428
2003/10/29,1361.487061,1413.7068776157482
2003/10/30,1344.633057,1411.7898826852265
2003/10/31,1348.3029789999998,1408.0612001696543
2003/11/3,1364.055054,1405.7771815073959
2003/11/4,1389.545044,1406.0515408316148
2003/11/5,1385.109985,1409.4542323841388
2003/11/6,1356.790039,1411.100464035668
2003/11/7,1335.204956,1408.4334097771384
2003/11/10,1340.097046,1403.6797786658326
2003/11/11,1343.615967,1400.9271385309153
2003/11/12,1317.791992,1399.2355210033184
2003/11/13,1319.608032,1394.245989325162
2003/11/14,1331.051025,1390.6769333645334
2003/11/17,1328.1030269999999,1389.3004429580903
2003/11/18,1316.5620119999999,1387.4937519832492
2003/11/19,1338.869995,1384.2820293588002
2003/11/20,1376.505981,1384.7190434865743
2003/11/21,1361.55896,1389.8193333577033
2003/11/24,1404.008057,1391.228377436722
2003/11/25,1408.415039,1398.1204820113871
2003/11/26,1411.909058,1403.8165040906504
2003/11/27,1389.1030269999999,1408.8152340739648
2003/11/28,1397.224976,1409.8747047038717
2003/12/1,1432.7030029999999,1412.3992798652212
2003/12/2,1435.313965,1419.5750556285861
2003/12/3,1445.026001,1425.5530455067053
2003/12/4,1452.80896,1431.7917297371832
2003/12/5,1451.118042,1438.007134306459
2003/12/8,1436.662964,1442.9572608995556
2003/12/9,1443.365967,1445.2779592231232
2003/12/10,1469.4219970000001,1448.5622462549302
2003/12/11,1470.022949,1455.0408056285614
2003/12/12,1470.791992,1460.2588186644698
2003/12/15,1470.357056,1464.6714311289918
2003/12/16,1466.337036,1468.345453757123
2003/12/17,1453.994995,1470.9692797667205
2003/12/18,1457.301025,1471.6442385291584
2003/12/19,1446.285034,1472.9810967318958
2003/12/22,1492.963013,1472.68739446967
2003/12/23,1500.640015,1479.0629176842885
2003/12/24,1513.824951,1484.770674226922
2003/12/25,1512.597046,1490.9550392479277
2003/12/26,1514.775024,1495.633759059202
2003/12/29,1496.427002,1499.817057397604
2003/12/30,1511.69104,1500.8503715301274
2003/12/31,1497.043945,1504.227436528775
2004/1/2,1517.192993,1505.045366478792
2004/1/5,1568.3530269999999,1508.7908179210515
2004/1/6,1574.522949,1518.8019428595405
2004/1/7,1587.203979,1527.196172304926
2004/1/8,1610.125977,1535.613340733545
2004/1/9,1581.465942,1545.6179927906267
2004/1/12,1618.517944,1549.7865662701543
2004/1/13,1612.682983,1558.9246471338934
2004/1/14,1592.422974,1565.618931368
2004/1/15,1586.493042,1568.6308274371854
2004/1/16,1600.425049,1570.8979257603262
2004/1/29,1628.837036,1575.1752133650134
2004/1/30,1590.7290039999998,1582.7341382839722
2004/2/2,1623.880005,1583.4298405494
2004/2/3,1649.281982,1589.0841485040373
2004/2/4,1685.1590579999997,1597.0790276637565
2004/2/5,1693.4279789999998,1608.2892254931512
2004/2/6,1679.192993,1618.179296193388
2004/2/9,1703.5290530000002,1624.2445374846316
2004/2/10,1691.0090329999998,1632.99829574644
2004/2/11,1677.7590329999998,1638.5556618923956
2004/2/12,1663.8320310000001,1641.7255946860034
2004/2/13,1658.5389400000001,1642.957107690162
2004/2/16,1696.8270260000004,1643.7889675837928
2004/2/17,1703.774048,1650.1615004029072
2004/2/18,1717.0959469999998,1656.058030393372
2004/2/19,1717.015015,1662.5880699934023
2004/2/20,1721.7519530000002,1667.791358170436
2004/2/23,1681.6540530000002,1672.7784293965956
2004/2/24,1682.296997,1671.3889932273376
2004/2/25,1647.380981,1670.9887344670876
2004/2/26,1654.897949,1666.1112858406714
2004/2/27,1675.067017,1663.6972417536485
2004/3/1,1689.7600100000002,1664.5553717039857
2004/3/2,1687.277954,1666.9305785025635
2004/3/3,1661.8120119999999,1668.0899434835487
2004/3/4,1668.874023,1665.2873750996462
2004/3/5,1662.095947,1664.1682858251966
2004/3/8,1637.144043,1662.2511773353517
2004/3/9,1637.098999,1657.2073264477233
2004/3/10,1678.072998,1653.3036111623956
2004/3/11,1691.6429440000002,1655.7898032725918
2004/3/12,1694.7430420000003,1659.0781784400247
2004/3/15,1736.219971,1661.7176756361876
2004/3/16,1745.542969,1669.4262338896715
2004/3/17,1745.098022,1676.5252056976226
2004/3/18,1717.2600100000002,1682.1256486800794
2004/3/19,1747.871948,1683.0182249583747
2004/3/22,1755.685059,1688.656066811186
2004/3/23,1741.694946,1694.4638691173282
2004/3/24,1740.053955,1697.4166386323705
2004/3/25,1736.4770510000003,1700.027670291584
2004/3/26,1734.046997,1702.025708725576
2004/3/29,1719.67395,1703.6365855745637
2004/3/30,1724.276978,1703.1956725767018
2004/3/31,1741.6230469999998,1703.7939787961564
2004/4/1,1758.1469730000001,1706.7814217578023
2004/4/2,1768.64502,1711.342191285651
2004/4/5,1766.483032,1716.274148387078
2004/4/6,1777.515991,1719.8306749690755
2004/4/7,1774.552002,1724.3230060783003
2004/4/8,1770.2790530000002,1727.5865496071171
2004/4/9,1727.348022,1729.8182931277165
2004/4/12,1722.9859620000002,1725.8873993110988
2004/4/13,1715.135986,1722.7388535233108
2004/4/14,1697.156006,1719.393395869548
2004/4/15,1679.07605,1714.2912511961442
2004/4/16,1693.8609620000002,1707.7323675280877
2004/4/19,1675.88501,1704.5184115702873
2004/4/20,1669.4219970000001,1699.0179764982315
2004/4/21,1651.577026,1693.4581120471712
2004/4/22,1657.785034,1686.2115131194005
2004/4/23,1635.500977,1681.0494848297008
2004/4/26,1635.499023,1673.3686350510138
2004/4/27,1611.859985,1666.981983022747
2004/4/28,1606.801025,1658.1928699583973
2004/4/29,1579.4470210000002,1650.2471241324029
2004/4/30,1595.587036,1639.7419404329169
2004/5/10,1560.214966,1633.400749986933
2004/5/11,1568.05896,1622.83151882931
2004/5/12,1603.767944,1615.2760763962547
2004/5/13,1597.569946,1613.694914236769
2004/5/14,1562.6879880000001,1610.7070548909387
2004/5/17,1539.9589839999999,1603.006597202491
2004/5/18,1555.442017,1593.730201083413
2004/5/19,1558.286987,1588.540804996885
2004/5/20,1549.061035,1584.4483541168338
2004/5/21,1558.329956,1579.546149558017
2004/5/24,1550.3480220000001,1576.7077721342812
2004/5/25,1518.045044,1573.0170184325707
2004/5/26,1524.436035,1565.4487059429155
2004/5/27,1557.1779789999998,1560.4604234173114
2004/5/28,1548.722046,1560.8536036464316
2004/5/31,1555.9060060000002,1559.455007025123
2004/6/1,1579.657959,1559.1329906383776
2004/6/2,1567.067017,1561.9702703219916
2004/6/3,1543.5269779999999,1562.189288402832
2004/6/4,1542.0860599999999,1559.1967731247614
2004/6/7,1517.14502,1556.9626448583804
2004/6/8,1493.813965,1551.9167877560467
2004/6/9,1468.071045,1544.9846724465997
2004/6/10,1468.3439939999998,1536.1795853708231
2004/6/11,1472.0720210000002,1529.401532209496
2004/6/14,1438.735962,1524.3310327340846
2004/6/15,1463.7769779999999,1515.2945117581598
2004/6/16,1475.4160160000001,1511.4625659649291
2004/6/17,1445.500977,1509.4001772479385
2004/6/18,1427.301025,1503.015228609516
2004/6/21,1433.467041,1495.3051183786185
2004/6/22,1450.682983,1489.9592753981892
2004/6/23,1440.7290039999998,1487.7567166235854
2004/6/24,1427.7540279999998,1484.1211906059302
2004/6/25,1401.1130369999998,1479.2005894367974
2004/6/28,1385.18103,1471.5416187543296
2004/6/29,1408.688965,1463.3803373333983
2004/6/30,1399.161987,1460.151807929154
2004/7/1,1441.067993,1455.8169078946296
2004/7/2,1441.189941,1457.8569632781089
2004/7/5,1444.589966,1458.7885661103874
2004/7/6,1450.500977,1459.6747452134903
2004/7/7,1438.397949,1461.0487751679364
2004/7/8,1439.782959,1460.4311638635825
2004/7/9,1430.654053,1460.3342220549007
2004/7/12,1397.147949,1459.152788712158
2004/7/13,1399.4610599999999,1453.8455937546355
2004/7/14,1403.755005,1450.4238999420734
2004/7/15,1421.543945,1448.4017869316183
2004/7/16,1456.130005,1449.1373106662897
2004/7/19,1457.536987,1454.1374412145872
2004/7/20,1447.94104,1457.7659644073278
2004/7/21,1448.036987,1459.1666808026644
2004/7/22,1407.4379880000001,1460.435176292993
2004/7/23,1407.3959960000002,1456.041376822971
2004/7/26,1387.670044,1453.1324033534752
2004/7/27,1384.128052,1448.3440609424579
2004/7/28,1388.810059,1444.296503848075
2004/7/29,1407.331055,1441.72907896887
2004/7/30,1386.202026,1442.0193365983005
2004/8/2,1373.217041,1438.924731488908
2004/8/3,1366.374023,1434.6441885169634
2004/8/4,1404.505005,1430.315042154801
2004/8/5,1389.0389400000001,1432.0320969707361
2004/8/6,1390.4610599999999,1430.6957687115055
2004/8/9,1395.8480220000001,1429.70140542675
2004/8/10,1400.769043,1429.5306879112659
2004/8/11,1384.963989,1429.9321579709606
2004/8/12,1368.196045,1427.9767042830704
2004/8/13,1368.449951,1424.2717178128846
2004/8/16,1354.510986,1421.5908093169567
2004/8/17,1360.199951,1417.5887516579642
2004/8/18,1358.215942,1415.2779708486
2004/8/19,1340.449951,1413.0361205482593
2004/8/20,1341.7380369999998,1408.692741417622
2004/8/23,1325.412964,1405.4577012788627
2004/8/24,1344.625977,1400.5320277933051
2004/8/25,1339.784058,1399.2414639412189
2004/8/26,1334.4219970000001,1397.1890305915392
2004/8/27,1320.614014,1394.6244825485155
2004/8/30,1319.532959,1390.588849183041
2004/8/31,1342.0620119999999,1387.25558022994
2004/9/1,1321.462036,1387.5908452043616
2004/9/2,1327.927002,1384.6606361414765
2004/9/3,1327.115967,1383.2376999719515
2004/9/6,1321.464966,1381.8693479836525
2004/9/7,1324.293945,1379.9254016404866
2004/9/8,1309.333008,1378.7568005012358
2004/9/9,1284.307007,1375.7162496295623
2004/9/10,1287.081055,1370.0012252902607
2004/9/13,1260.31604,1366.1040964456633
2004/9/14,1300.357056,1359.325399781506
2004/9/15,1355.225952,1359.5382856589076
2004/9/16,1371.20105,1366.5787744155455
2004/9/17,1414.702026,1373.3869207974515
2004/9/20,1463.220947,1384.2068152339073
2004/9/21,1448.5620119999999,1398.8959786277328
2004/9/22,1420.147949,1408.1773335039125
2004/9/23,1464.779053,1412.1658397503677
2004/9/24,1435.5629880000001,1422.4042726002715
2004/9/27,1427.397949,1426.8782070991804
2004/9/28,1435.588989,1430.1878935662178
2004/9/29,1420.009033,1434.7022930372002
2004/9/30,1396.699951,1436.6256472898065
2004/10/8,1422.928955,1435.5139772244556
2004/10/11,1413.154053,1438.7992105839537
2004/10/12,1384.438965,1440.0383699158567
2004/10/13,1386.720947,1437.202566503441
2004/10/14,1332.9379880000001,1435.598541066937
2004/10/15,1330.517944,1426.9804104898249
2004/10/18,1335.394043,1420.2720448996738
2004/10/19,1337.618042,1415.5719380825797
2004/10/20,1330.5839839999999,1411.7770126286268
2004/10/21,1310.545044,1407.3391521413048
2004/10/22,1329.35498,1400.7066820319844
2004/10/25,1311.151001,1397.8352966983812
2004/10/26,1324.782959,1392.5356345092803
2004/10/27,1342.79895,1389.9749853363442
2004/10/28,1341.737061,1389.961509630022
2004/10/29,1320.536011,1389.2876864608138
2004/11/1,1305.2910160000001,1385.6006423636522
2004/11/2,1301.527954,1380.6983242455124
2004/11/3,1326.749023,1376.455596528106
2004/11/4,1304.776001,1376.542772235015
2004/11/5,1305.128052,1373.249627576019
2004/11/8,1304.2290039999998,1370.7333422452439
2004/11/9,1307.428955,1368.5608766912187
2004/11/10,1354.385986,1367.195780070177
2004/11/11,1347.069946,1372.3672716367882
2004/11/12,1352.217041,1374.8605801312222
2004/11/15,1370.046021,1377.4475372139723
2004/11/16,1370.389038,1381.9343417694809
2004/11/17,1356.137939,1385.482578520904
2004/11/18,1367.8280029999999,1386.5077163821759
2004/11/19,1379.959961,1389.3084299638037
2004/11/22,1383.02002,1393.3556842333255
2004/11/23,1371.244019,1397.0636232459078
2004/11/24,1359.125,1398.5537486815044
2004/11/25,1358.333008,1398.4239125222782
2004/11/26,1356.727051,1398.5909961394282
2004/11/29,1337.43396,1398.7213243890537
2004/11/30,1340.7709960000002,1396.3210966863217
2004/12/1,1334.94397,1395.1284209706082
2004/12/2,1333.089966,1393.3924017477423
2004/12/3,1337.1970210000002,1391.7518859154677
2004/12/6,1339.644043,1390.9311548354847
2004/12/7,1323.751953,1390.4367932496266
2004/12/8,1326.4379880000001,1387.695206222142
2004/12/9,1338.810059,1385.9178514057267
2004/12/10,1317.717041,1386.084972875984
2004/12/13,1309.694946,1383.0813287842655
2004/12/14,1307.5529789999998,1379.6834067233049
2004/12/15,1313.045044,1376.7372993552085
2004/12/16,1305.017944,1375.089704991804
2004/12/17,1290.48999,1372.500665988133
2004/12/20,1275.4589839999999,1368.394285164468
2004/12/21,1275.170044,1363.1305455745232
2004/12/22,1307.569946,1358.9813528861105
2004/12/23,1282.7189939999998,1359.969508261212
2004/12/24,1285.036011,1356.8091523038386
2004/12/27,1280.2719730000001,1354.5945940941108
2004/12/28,1278.942993,1352.0662336219966
2004/12/29,1274.3129880000001,1349.8107562029033
2004/12/30,1273.7089839999999,1347.307227369405
2004/12/31,1266.4959720000002,1345.1892324372823
2005/1/4,1242.774048,1342.4478725284434
2005/1/5,1251.9370119999999,1337.040253276336
2005/1/6,1239.430054,1334.183933479576
2005/1/7,1244.7459720000002,1330.0736159327157
2005/1/10,1252.401001,1327.506153200403
2005/1/11,1257.462036,1326.3044684450697
2005/1/12,1256.922974,1325.7562797401388
2005/1/13,1256.313965,1324.9989904685708
2005/1/14,1245.619995,1324.1770480891432
2005/1/17,1216.6519779999999,1322.004885359979
2005/1/18,1225.453979,1316.4445288185193
2005/1/19,1218.108032,1313.5654971571716
2005/1/20,1204.394043,1310.2310926108414
2005/1/21,1234.475952,1305.7024225182763
2005/1/24,1255.7769779999999,1306.2141208274363
2005/1/25,1254.234009,1309.028877912001
2005/1/26,1241.958008,1310.552654760295
2005/1/27,1225.890991,1309.930652495454
2005/1/28,1213.672974,1307.3847281813923
2005/1/31,1191.822998,1303.9860112051713
2005/2/1,1188.93103,1298.5897100322497
2005/2/2,1252.5,1294.2314924834152
2005/2/3,1242.307007,1299.402037722335
2005/2/4,1269.0040279999998,1301.2684230479342
2005/2/16,1278.880005,1306.1243332560998
2005/2/17,1276.134033,1310.9363717125036
2005/2/18,1258.9689939999998,1314.234512981709
2005/2/21,1284.47998,1314.6666819117045
2005/2/22,1309.2769779999999,1318.877840137334
2005/2/23,1309.474976,1325.5753040324828
2005/2/24,1309.948975,1330.7942255429746
2005/2/25,1312.444946,1335.1543357471915
2005/2/28,1306.003052,1339.220554423644
2005/3/1,1303.411987,1341.8573261960566
2005/3/2,1287.449951,1343.971384404984
2005/3/3,1294.338989,1343.8118335562558
2005/3/4,1287.713989,1345.040696842879
2005/3/7,1293.739014,1345.2547183135102
2005/3/8,1318.2709960000002,1346.398260695499
2005/3/9,1316.7910160000001,1350.6222889777282
2005/3/10,1286.233032,1353.4882234638303
2005/3/11,1289.94104,1351.5644528270398
2005/3/14,1293.5,1350.9220855902854
2005/3/15,1269.144043,1351.000744347974
2005/3/16,1255.588989,1347.7377307626641
2005/3/17,1243.474976,1343.5489815767612
2005/3/18,1227.402954,1338.7480719340053
2005/3/21,1231.046021,1332.8344323388847
2005/3/22,1206.9219970000001,1328.6804323058007
2005/3/23,1201.649048,1321.8790616301633
2005/3/24,1208.192017,1315.7476909598622
2005/3/25,1205.634033,1311.5780575933204
2005/3/28,1200.1130369999998,1307.5240654706377
2005/3/29,1195.017944,1303.214829843097
2005/3/30,1172.573975,1298.8430230286176
2005/3/31,1181.235962,1292.1276167604444
2005/4/1,1223.56604,1287.9932246371213
2005/4/4,1202.967041,1290.146612224893
2005/4/5,1191.744995,1288.3111907413486
2005/4/6,1214.868042,1285.2359285699636
2005/4/7,1225.487061,1285.9675534345474
2005/4/8,1248.5209960000002,1287.6911568381054
2005/4/11,1240.972046,1291.9388054595056
2005/4/12,1219.510986,1293.9908981312165
2005/4/13,1248.2030029999999,1292.8212749580593
2005/4/14,1234.3320310000001,1296.1832744198637
2005/4/15,1216.962036,1296.9009693408339
2005/4/18,1197.734985,1295.3796150914293
2005/4/19,1199.9019779999999,1291.9718512224808
2005/4/20,1184.192993,1289.9796421670662
2005/4/21,1172.55603,1286.390221234524
2005/4/22,1169.1870119999999,1282.143708206353
2005/4/25,1157.970947,1278.4207415100354
2005/4/26,1165.334961,1273.8944940163597
